ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD_SOCIAL;TOTAL_NACIDOS
2011;19 - Ciudad Bolívar;31;Masculino;Contributivo;97
2011;07 - Bosa;23;Masculino;No Asegurado;35
2011;05 - Usme;17;Masculino;Subsidiado;94
2011;08 - Kennedy;39;Femenino;Contributivo;67
2011;10 - Engativá;27;Femenino;Contributivo;209
2011;07 - Bosa;18;Femenino;Contributivo;132
2011;06 - Tunjuelito;17;Femenino;Subsidiado;25
2011;11 - Suba;23;Masculino;No Asegurado;48
2011;07 - Bosa;23;Masculino;Subsidiado;66
2011;07 - Bosa;26;Masculino;Contributivo;205
2011;16 - Puente Aranda;32;Masculino;Excepción;5
2011;07 - Bosa;36;Masculino;Contributivo;68
2011;07 - Bosa;31;Masculino;Contributivo;140
2011;16 - Puente Aranda;27;Femenino;Excepción;5
2011;01 - Usaquén;30;Masculino;Contributivo;153
2011;16 - Puente Aranda;23;Femenino;Contributivo;58
2011;16 - Puente Aranda;33;Masculino;Contributivo;50
2011;04 - San Cristóbal;19;Masculino;Contributivo;99
2011;04 - San Cristóbal;19;Femenino;Subsidiado;107
2011;19 - Ciudad Bolívar;35;Masculino;Subsidiado;33
2011;11 - Suba;38;Masculino;Contributivo;115
2011;07 - Bosa;19;Femenino;Contributivo;157
2011;08 - Kennedy;40;Femenino;Contributivo;50
2011;18 - Rafael Uribe Uribe;17;Femenino;Contributivo;48
2011;07 - Bosa;17;Masculino;Subsidiado;86
2011;11 - Suba;41;Femenino;Contributivo;42
2011;11 - Suba;17;Femenino;Contributivo;119
2011;04 - San Cristóbal;17;Masculino;Contributivo;86
2011;19 - Ciudad Bolívar;13;Femenino;Subsidiado;4
2011;10 - Engativá;23;Femenino;Contributivo;187
2011;05 - Usme;24;Femenino;No Asegurado;27
2011;07 - Bosa;20;Femenino;No Asegurado;79
2011;16 - Puente Aranda;34;Femenino;Contributivo;44
2011;11 - Suba;22;Femenino;Contributivo;227
2011;07 - Bosa;23;Masculino;Contributivo;193
2011;19 - Ciudad Bolívar;27;Femenino;Contributivo;113
2011;01 - Usaquén;34;Femenino;Contributivo;105
2011;08 - Kennedy;22;Femenino;No Asegurado;60
2011;01 - Usaquén;35;Femenino;Contributivo;113
2011;03 - Santa Fe;27;Masculino;Subsidiado;8
2011;19 - Ciudad Bolívar;27;Femenino;Subsidiado;88
2011;10 - Engativá;21;Femenino;Subsidiado;47
2011;01 - Usaquén;31;Femenino;Contributivo;135
2011;03 - Santa Fe;21;Femenino;Subsidiado;22
2011;08 - Kennedy;30;Femenino;Contributivo;296
2011;04 - San Cristóbal;34;Femenino;Contributivo;38
2011;19 - Ciudad Bolívar;16;Masculino;No Asegurado;38
2011;08 - Kennedy;20;Femenino;No Asegurado;78
2011;02 - Chapinero;27;Femenino;Contributivo;35
2011;08 - Kennedy;19;Masculino;No Asegurado;74
2011;01 - Usaquén;36;Masculino;Contributivo;101
2011;18 - Rafael Uribe Uribe;39;Femenino;Contributivo;16
2011;18 - Rafael Uribe Uribe;37;Masculino;Contributivo;26
2011;13 - Teusaquillo;29;Masculino;Contributivo;38
2011;04 - San Cristóbal;22;Masculino;Excepción;7
2011;07 - Bosa;15;Femenino;Contributivo;43
2011;11 - Suba;21;Masculino;Subsidiado;61
2011;06 - Tunjuelito;23;Femenino;Contributivo;58
2011;13 - Teusaquillo;38;Masculino;Contributivo;16
2011;19 - Ciudad Bolívar;31;Masculino;No Asegurado;12
2011;02 - Chapinero;33;Femenino;Contributivo;53
2011;04 - San Cristóbal;19;Masculino;Subsidiado;105
2011;11 - Suba;23;Masculino;Subsidiado;29
2011;11 - Suba;37;Masculino;Subsidiado;13
2011;11 - Suba;32;Femenino;Contributivo;309
2011;19 - Ciudad Bolívar;41;Masculino;Contributivo;12
2011;04 - San Cristóbal;35;Masculino;Contributivo;27
2011;14 - Los Mártires;29;Masculino;Subsidiado;4
2011;08 - Kennedy;20;Masculino;Subsidiado;110
2011;09 - Fontibón;32;Femenino;Contributivo;85
2011;05 - Usme;27;Femenino;No Asegurado;10
2011;10 - Engativá;26;Masculino;No Asegurado;16
2011;11 - Suba;26;Masculino;Contributivo;298
2011;08 - Kennedy;24;Femenino;Contributivo;237
2011;03 - Santa Fe;17;Masculino;Contributivo;16
2011;02 - Chapinero;34;Femenino;Contributivo;50
2011;08 - Kennedy;25;Masculino;Contributivo;280
2011;05 - Usme;23;Femenino;Contributivo;74
2011;08 - Kennedy;20;Masculino;No Asegurado;85
2011;07 - Bosa;16;Femenino;Excepción;2
2011;07 - Bosa;22;Masculino;Contributivo;174
2011;08 - Kennedy;18;Masculino;Contributivo;152
2011;01 - Usaquén;46;Masculino;Contributivo;3
2011;16 - Puente Aranda;21;Masculino;No Asegurado;10
2011;04 - San Cristóbal;20;Masculino;Contributivo;100
2011;17 - La Candelaria;34;Masculino;Excepción;1
2011;04 - San Cristóbal;26;Femenino;Contributivo;93
2011;15 - Antonio Nariño;24;Masculino;Contributivo;28
2011;09 - Fontibón;29;Masculino;Contributivo;107
2011;15 - Antonio Nariño;32;Masculino;Contributivo;21
2011;18 - Rafael Uribe Uribe;30;Femenino;Subsidiado;22
2011;18 - Rafael Uribe Uribe;18;Masculino;Subsidiado;58
2011;19 - Ciudad Bolívar;15;Femenino;Subsidiado;51
2011;05 - Usme;31;Femenino;Subsidiado;27
2011;06 - Tunjuelito;21;Femenino;Contributivo;52
2011;04 - San Cristóbal;17;Masculino;Excepción;3
2011;10 - Engativá;26;Femenino;Contributivo;227
2011;18 - Rafael Uribe Uribe;27;Femenino;Contributivo;105
2011;01 - Usaquén;17;Masculino;Contributivo;32
2011;07 - Bosa;14;Femenino;No Asegurado;3
2011;19 - Ciudad Bolívar;25;Femenino;Subsidiado;93
2011;19 - Ciudad Bolívar;20;Femenino;No Asegurado;76
2011;11 - Suba;18;Femenino;Contributivo;128
2011;08 - Kennedy;27;Femenino;No Asegurado;35
2011;03 - Santa Fe;17;Femenino;Contributivo;7
2011;18 - Rafael Uribe Uribe;25;Masculino;Contributivo;101
2011;11 - Suba;17;Masculino;Excepción;4
2011;11 - Suba;43;Masculino;Contributivo;20
2011;07 - Bosa;29;Femenino;Contributivo;144
2011;08 - Kennedy;40;Masculino;Contributivo;43
2011;08 - Kennedy;27;Masculino;Contributivo;288
2011;05 - Usme;19;Masculino;Subsidiado;100
2011;11 - Suba;22;Femenino;Excepción;9
2011;05 - Usme;19;Femenino;Subsidiado;105
2011;04 - San Cristóbal;18;Masculino;Subsidiado;110
2011;05 - Usme;16;Femenino;Subsidiado;62
2011;11 - Suba;21;Masculino;Contributivo;233
2011;01 - Usaquén;32;Masculino;No Asegurado;6
2011;08 - Kennedy;24;Femenino;Subsidiado;48
2011;08 - Kennedy;16;Masculino;Contributivo;90
2011;12 - Barrios Unidos;20;Femenino;No Asegurado;5
2011;08 - Kennedy;22;Masculino;Subsidiado;92
2011;13 - Teusaquillo;33;Femenino;Contributivo;36
2011;07 - Bosa;28;Femenino;Contributivo;161
2011;19 - Ciudad Bolívar;37;Femenino;Contributivo;24
2011;04 - San Cristóbal;22;Femenino;Subsidiado;82
2011;05 - Usme;27;Masculino;Subsidiado;49
2011;11 - Suba;28;Femenino;Contributivo;296
2011;11 - Suba;37;Masculino;Contributivo;139
2011;04 - San Cristóbal;32;Masculino;Subsidiado;25
2011;10 - Engativá;16;Masculino;No Asegurado;18
2011;18 - Rafael Uribe Uribe;32;Femenino;Excepción;4
2011;18 - Rafael Uribe Uribe;36;Masculino;Contributivo;35
2011;01 - Usaquén;20;Masculino;Contributivo;72
2011;18 - Rafael Uribe Uribe;33;Femenino;Contributivo;49
2011;16 - Puente Aranda;21;Femenino;Contributivo;48
2011;09 - Fontibón;28;Femenino;Contributivo;104
2011;04 - San Cristóbal;31;Masculino;Contributivo;75
2011;19 - Ciudad Bolívar;25;Masculino;Subsidiado;104
2011;05 - Usme;18;Femenino;Contributivo;70
2011;07 - Bosa;25;Masculino;No Asegurado;35
2011;19 - Ciudad Bolívar;29;Masculino;No Asegurado;25
2011;11 - Suba;35;Femenino;Excepción;7
2011;19 - Ciudad Bolívar;17;Masculino;Contributivo;94
2011;08 - Kennedy;32;Femenino;Contributivo;237
2011;08 - Kennedy;18;Masculino;No Asegurado;64
2011;10 - Engativá;17;Femenino;Contributivo;79
2011;12 - Barrios Unidos;29;Masculino;Contributivo;41
2011;05 - Usme;33;Masculino;Contributivo;38
2011;08 - Kennedy;30;Masculino;Contributivo;304
2011;19 - Ciudad Bolívar;22;Femenino;No Asegurado;40
2011;06 - Tunjuelito;42;Femenino;Contributivo;4
2011;07 - Bosa;25;Femenino;Subsidiado;62
2011;10 - Engativá;31;Femenino;Contributivo;182
2011;10 - Engativá;24;Femenino;No Asegurado;22
2011;11 - Suba;25;Masculino;Contributivo;251
2011;19 - Ciudad Bolívar;29;Femenino;Subsidiado;54
2011;06 - Tunjuelito;14;Masculino;Contributivo;1
2011;10 - Engativá;29;Masculino;Contributivo;243
2011;11 - Suba;28;Masculino;Contributivo;285
2011;06 - Tunjuelito;19;Masculino;No Asegurado;16
2011;05 - Usme;15;Masculino;Subsidiado;30
2011;07 - Bosa;32;Masculino;Subsidiado;28
2011;19 - Ciudad Bolívar;16;Femenino;Subsidiado;117
2011;15 - Antonio Nariño;22;Femenino;Contributivo;25
2011;13 - Teusaquillo;34;Masculino;Contributivo;40
2011;09 - Fontibón;38;Masculino;Contributivo;32
2011;08 - Kennedy;23;Masculino;Contributivo;255
2011;07 - Bosa;28;Femenino;Subsidiado;44
2011;19 - Ciudad Bolívar;16;Femenino;No Asegurado;41
2011;14 - Los Mártires;33;Masculino;Contributivo;12
2011;07 - Bosa;32;Masculino;Contributivo;116
2011;11 - Suba;20;Masculino;No Asegurado;78
2011;10 - Engativá;26;Femenino;No Asegurado;22
2011;19 - Ciudad Bolívar;20;Masculino;Contributivo;127
2011;16 - Puente Aranda;29;Masculino;Excepción;4
2011;03 - Santa Fe;23;Masculino;Contributivo;19
2011;19 - Ciudad Bolívar;20;Femenino;Contributivo;113
2011;08 - Kennedy;21;Masculino;No Asegurado;62
2011;11 - Suba;32;Femenino;Subsidiado;14
2011;02 - Chapinero;16;Masculino;Contributivo;3
2011;10 - Engativá;40;Masculino;Contributivo;51
2011;09 - Fontibón;28;Masculino;Contributivo;87
2011;12 - Barrios Unidos;31;Femenino;Contributivo;46
2011;16 - Puente Aranda;26;Femenino;Contributivo;90
2011;06 - Tunjuelito;28;Femenino;Contributivo;55
2011;04 - San Cristóbal;23;Masculino;Subsidiado;72
2011;03 - Santa Fe;25;Masculino;Subsidiado;12
2011;08 - Kennedy;24;Masculino;Excepción;14
2011;11 - Suba;29;Masculino;Contributivo;304
2011;19 - Ciudad Bolívar;17;Masculino;Subsidiado;158
2011;05 - Usme;38;Femenino;No Asegurado;3
2011;06 - Tunjuelito;23;Femenino;Excepción;5
2011;07 - Bosa;17;Femenino;Subsidiado;78
2011;19 - Ciudad Bolívar;31;Femenino;Subsidiado;61
2011;11 - Suba;34;Femenino;Contributivo;229
2011;07 - Bosa;18;Masculino;No Asegurado;60
2011;19 - Ciudad Bolívar;22;Masculino;Subsidiado;141
2011;11 - Suba;29;Femenino;Excepción;11
2011;03 - Santa Fe;18;Masculino;No Asegurado;17
2011;08 - Kennedy;38;Femenino;Subsidiado;18
2011;11 - Suba;19;Masculino;No Asegurado;69
2011;13 - Teusaquillo;26;Femenino;Contributivo;31
2011;07 - Bosa;19;Femenino;Subsidiado;110
2011;05 - Usme;33;Femenino;Contributivo;26
2011;13 - Teusaquillo;31;Femenino;No Asegurado;1
2011;16 - Puente Aranda;24;Femenino;Contributivo;56
2011;08 - Kennedy;21;Masculino;Subsidiado;105
2011;01 - Usaquén;41;Masculino;Contributivo;28
2011;19 - Ciudad Bolívar;23;Femenino;Contributivo;143
2011;06 - Tunjuelito;16;Masculino;Contributivo;28
2011;10 - Engativá;22;Femenino;Excepción;11
2011;05 - Usme;22;Masculino;Contributivo;105
2011;11 - Suba;32;Femenino;Excepción;13
2011;11 - Suba;16;Masculino;No Asegurado;24
2011;08 - Kennedy;27;Femenino;Excepción;15
2011;19 - Ciudad Bolívar;37;Masculino;Subsidiado;29
2011;11 - Suba;28;Femenino;Excepción;11
2011;01 - Usaquén;26;Femenino;No Asegurado;10
2011;06 - Tunjuelito;31;Femenino;Subsidiado;9
2011;12 - Barrios Unidos;20;Masculino;Contributivo;27
2011;18 - Rafael Uribe Uribe;30;Masculino;Contributivo;97
2011;03 - Santa Fe;14;Masculino;No Asegurado;1
2011;08 - Kennedy;36;Femenino;No Asegurado;7
2011;10 - Engativá;27;Masculino;Contributivo;211
2011;06 - Tunjuelito;35;Masculino;Contributivo;21
2011;08 - Kennedy;35;Femenino;Subsidiado;34
2011;07 - Bosa;29;Femenino;No Asegurado;11
2011;07 - Bosa;15;Masculino;Contributivo;50
2011;11 - Suba;19;Masculino;Subsidiado;51
2011;04 - San Cristóbal;16;Masculino;Subsidiado;50
2011;19 - Ciudad Bolívar;29;Masculino;Contributivo;103
2011;18 - Rafael Uribe Uribe;19;Masculino;No Asegurado;42
2011;11 - Suba;17;Femenino;No Asegurado;33
2011;16 - Puente Aranda;29;Masculino;Contributivo;93
2011;06 - Tunjuelito;31;Femenino;Contributivo;52
2011;05 - Usme;35;Femenino;Subsidiado;14
2011;10 - Engativá;23;Masculino;Contributivo;189
2011;19 - Ciudad Bolívar;26;Femenino;Subsidiado;65
2011;05 - Usme;29;Masculino;Contributivo;74
2011;07 - Bosa;33;Masculino;No Asegurado;9
2011;16 - Puente Aranda;19;Masculino;Contributivo;49
2011;04 - San Cristóbal;27;Femenino;Subsidiado;44
2011;04 - San Cristóbal;18;Masculino;No Asegurado;31
2011;09 - Fontibón;21;Masculino;Subsidiado;22
2011;08 - Kennedy;28;Femenino;Contributivo;305
2011;19 - Ciudad Bolívar;22;Masculino;Contributivo;126
2011;05 - Usme;38;Femenino;Contributivo;7
2011;13 - Teusaquillo;28;Femenino;Contributivo;17
2011;03 - Santa Fe;20;Femenino;Subsidiado;26
2011;06 - Tunjuelito;41;Femenino;Excepción;1
2011;19 - Ciudad Bolívar;26;Femenino;Contributivo;106
2011;08 - Kennedy;19;Masculino;Subsidiado;117
2011;19 - Ciudad Bolívar;32;Masculino;Subsidiado;59
2011;11 - Suba;40;Femenino;Contributivo;71
2011;01 - Usaquén;24;Femenino;No Asegurado;10
2011;08 - Kennedy;19;Femenino;Contributivo;187
2011;03 - Santa Fe;23;Masculino;Subsidiado;19
2011;03 - Santa Fe;21;Masculino;Contributivo;16
2011;03 - Santa Fe;28;Femenino;Subsidiado;13
2011;19 - Ciudad Bolívar;18;Femenino;Contributivo;97
2011;13 - Teusaquillo;30;Masculino;Contributivo;36
2011;05 - Usme;28;Femenino;Contributivo;55
2011;11 - Suba;20;Femenino;Contributivo;195
2011;05 - Usme;22;Femenino;Subsidiado;78
2011;10 - Engativá;21;Masculino;No Asegurado;35
2011;04 - San Cristóbal;32;Masculino;Contributivo;46
2011;19 - Ciudad Bolívar;21;Masculino;Subsidiado;168
2011;08 - Kennedy;27;Masculino;Subsidiado;53
2011;19 - Ciudad Bolívar;30;Masculino;Contributivo;114
2011;01 - Usaquén;32;Masculino;Contributivo;160
2011;19 - Ciudad Bolívar;30;Femenino;Subsidiado;51
2011;17 - La Candelaria;19;Femenino;No Asegurado;2
2011;11 - Suba;19;Femenino;Contributivo;176
2011;14 - Los Mártires;30;Femenino;Subsidiado;4
2011;16 - Puente Aranda;31;Masculino;Contributivo;73
2011;05 - Usme;18;Femenino;Subsidiado;92
2011;07 - Bosa;16;Femenino;Contributivo;102
2011;07 - Bosa;21;Masculino;No Asegurado;45
2011;18 - Rafael Uribe Uribe;23;Femenino;No Asegurado;17
2011;02 - Chapinero;20;Femenino;Contributivo;15
2011;11 - Suba;17;Masculino;Subsidiado;57
2011;11 - Suba;23;Femenino;No Asegurado;46
2011;10 - Engativá;21;Masculino;Contributivo;178
2011;08 - Kennedy;37;Femenino;Contributivo;93
2011;07 - Bosa;43;Masculino;No Asegurado;2
2011;01 - Usaquén;31;Femenino;Subsidiado;7
2011;08 - Kennedy;14;Masculino;No Asegurado;10
2011;10 - Engativá;26;Masculino;Contributivo;206
2011;02 - Chapinero;18;Femenino;Contributivo;18
2011;06 - Tunjuelito;32;Femenino;Contributivo;30
2011;10 - Engativá;45;Masculino;Contributivo;9
2011;09 - Fontibón;34;Masculino;Subsidiado;3
2011;14 - Los Mártires;34;Femenino;Contributivo;7
2011;19 - Ciudad Bolívar;17;Femenino;Subsidiado;177
2011;07 - Bosa;38;Masculino;Contributivo;38
2011;10 - Engativá;22;Femenino;Contributivo;148
2011;19 - Ciudad Bolívar;24;Masculino;No Asegurado;38
2011;08 - Kennedy;32;Masculino;Subsidiado;33
2011;18 - Rafael Uribe Uribe;25;Femenino;Contributivo;88
2011;15 - Antonio Nariño;31;Masculino;No Asegurado;4
2011;12 - Barrios Unidos;19;Femenino;Subsidiado;6
2011;14 - Los Mártires;19;Masculino;Subsidiado;9
2011;04 - San Cristóbal;28;Femenino;No Asegurado;11
2011;04 - San Cristóbal;20;Femenino;Contributivo;101
2011;04 - San Cristóbal;21;Femenino;Subsidiado;94
2011;19 - Ciudad Bolívar;27;Masculino;Subsidiado;75
2011;08 - Kennedy;17;Femenino;Contributivo;138
2011;10 - Engativá;16;Femenino;Subsidiado;26
2011;07 - Bosa;36;Femenino;Contributivo;68
2011;02 - Chapinero;34;Masculino;Contributivo;56
2011;07 - Bosa;25;Femenino;Contributivo;166
2011;07 - Bosa;18;Masculino;Contributivo;143
2011;19 - Ciudad Bolívar;23;Masculino;Contributivo;147
2011;12 - Barrios Unidos;27;Masculino;Contributivo;45
2011;10 - Engativá;18;Masculino;Subsidiado;43
2011;06 - Tunjuelito;25;Femenino;Contributivo;62
2011;14 - Los Mártires;20;Femenino;Contributivo;23
2011;08 - Kennedy;23;Masculino;Subsidiado;70
2011;01 - Usaquén;38;Femenino;Subsidiado;7
2011;19 - Ciudad Bolívar;29;Femenino;Contributivo;113
2011;08 - Kennedy;28;Masculino;Subsidiado;57
2011;01 - Usaquén;21;Masculino;Contributivo;74
2011;04 - San Cristóbal;18;Femenino;Subsidiado;97
2011;04 - San Cristóbal;15;Masculino;Subsidiado;29
2011;04 - San Cristóbal;27;Masculino;Contributivo;104
2011;08 - Kennedy;34;Masculino;Contributivo;164
2011;09 - Fontibón;18;Masculino;Contributivo;36
2011;18 - Rafael Uribe Uribe;22;Femenino;Subsidiado;49
2011;19 - Ciudad Bolívar;24;Masculino;Subsidiado;128
2011;07 - Bosa;23;Masculino;Excepción;8
2011;11 - Suba;32;Femenino;No Asegurado;18
2011;19 - Ciudad Bolívar;40;Masculino;Subsidiado;18
2011;11 - Suba;19;Femenino;Excepción;5
2011;10 - Engativá;41;Femenino;Excepción;2
2011;18 - Rafael Uribe Uribe;32;Femenino;Contributivo;63
2011;04 - San Cristóbal;33;Femenino;Subsidiado;25
2011;14 - Los Mártires;17;Masculino;No Asegurado;5
2011;04 - San Cristóbal;38;Masculino;No Asegurado;5
2011;06 - Tunjuelito;36;Femenino;Excepción;3
2011;19 - Ciudad Bolívar;19;Femenino;Subsidiado;192
2011;10 - Engativá;20;Masculino;Contributivo;183
2011;08 - Kennedy;22;Masculino;Contributivo;244
2011;09 - Fontibón;22;Femenino;Subsidiado;24
2011;19 - Ciudad Bolívar;19;Femenino;Contributivo;119
2011;16 - Puente Aranda;27;Masculino;Contributivo;76
2011;16 - Puente Aranda;20;Masculino;Contributivo;70
2011;02 - Chapinero;32;Masculino;No Asegurado;4
2011;19 - Ciudad Bolívar;38;Masculino;Contributivo;28
2011;04 - San Cristóbal;26;Masculino;Subsidiado;65
2011;07 - Bosa;38;Masculino;No Asegurado;6
2011;16 - Puente Aranda;25;Femenino;Contributivo;67
2011;06 - Tunjuelito;18;Masculino;Contributivo;33
2011;08 - Kennedy;31;Masculino;Excepción;13
2011;06 - Tunjuelito;35;Masculino;Subsidiado;6
2011;04 - San Cristóbal;17;Femenino;Subsidiado;77
2011;03 - Santa Fe;29;Femenino;Contributivo;17
2011;01 - Usaquén;34;Femenino;No Asegurado;8
2011;18 - Rafael Uribe Uribe;37;Femenino;Contributivo;21
2011;11 - Suba;18;Femenino;Subsidiado;53
2011;15 - Antonio Nariño;18;Masculino;Subsidiado;6
2011;14 - Los Mártires;19;Masculino;Contributivo;28
2011;12 - Barrios Unidos;20;Femenino;Subsidiado;11
2011;04 - San Cristóbal;15;Femenino;Contributivo;35
2011;11 - Suba;17;Masculino;No Asegurado;40
2011;09 - Fontibón;21;Femenino;Subsidiado;21
2011;11 - Suba;24;Masculino;No Asegurado;53
2011;18 - Rafael Uribe Uribe;26;Femenino;Contributivo;76
2011;08 - Kennedy;23;Femenino;Subsidiado;69
2011;18 - Rafael Uribe Uribe;38;Masculino;Contributivo;22
2011;04 - San Cristóbal;16;Femenino;Subsidiado;72
2011;02 - Chapinero;33;Masculino;Contributivo;49
2011;18 - Rafael Uribe Uribe;18;Femenino;No Asegurado;31
2011;13 - Teusaquillo;36;Femenino;Contributivo;24
2011;19 - Ciudad Bolívar;14;Masculino;No Asegurado;13
2011;01 - Usaquén;17;Femenino;Subsidiado;24
2011;18 - Rafael Uribe Uribe;31;Femenino;Contributivo;75
2011;07 - Bosa;21;Femenino;Subsidiado;100
2011;01 - Usaquén;17;Femenino;Contributivo;31
2011;10 - Engativá;28;Masculino;Excepción;12
2011;19 - Ciudad Bolívar;25;Femenino;Contributivo;111
2011;10 - Engativá;23;Femenino;No Asegurado;35
2011;02 - Chapinero;36;Masculino;Subsidiado;2
2011;18 - Rafael Uribe Uribe;34;Femenino;Subsidiado;21
2011;10 - Engativá;22;Masculino;Subsidiado;26
2011;16 - Puente Aranda;30;Femenino;Contributivo;83
2011;19 - Ciudad Bolívar;33;Femenino;Subsidiado;48
2011;05 - Usme;21;Femenino;Contributivo;68
2011;08 - Kennedy;32;Masculino;No Asegurado;14
2011;10 - Engativá;18;Femenino;Contributivo;99
2011;13 - Teusaquillo;41;Masculino;Contributivo;8
2011;08 - Kennedy;18;Masculino;Subsidiado;117
2011;06 - Tunjuelito;29;Femenino;Contributivo;40
2011;07 - Bosa;15;Masculino;Subsidiado;30
2011;19 - Ciudad Bolívar;26;Masculino;Subsidiado;72
2011;04 - San Cristóbal;25;Femenino;Subsidiado;50
2011;11 - Suba;26;Femenino;Contributivo;290
2011;01 - Usaquén;21;Femenino;No Asegurado;18
2011;11 - Suba;18;Masculino;Excepción;5
2011;01 - Usaquén;18;Masculino;Contributivo;40
2011;08 - Kennedy;33;Masculino;Excepción;11
2011;05 - Usme;24;Masculino;Subsidiado;63
2011;19 - Ciudad Bolívar;19;Femenino;No Asegurado;98
2011;01 - Usaquén;33;Femenino;Contributivo;138
2011;08 - Kennedy;33;Femenino;Subsidiado;22
2011;03 - Santa Fe;31;Masculino;Contributivo;18
2011;03 - Santa Fe;23;Femenino;No Asegurado;9
2011;09 - Fontibón;20;Masculino;Contributivo;70
2011;13 - Teusaquillo;28;Masculino;Contributivo;36
2011;05 - Usme;22;Masculino;No Asegurado;27
2011;08 - Kennedy;22;Femenino;Subsidiado;97
2011;12 - Barrios Unidos;26;Masculino;Contributivo;38
2011;10 - Engativá;19;Femenino;Contributivo;124
2011;12 - Barrios Unidos;19;Masculino;Contributivo;13
2011;09 - Fontibón;24;Masculino;No Asegurado;9
2011;19 - Ciudad Bolívar;35;Femenino;No Asegurado;3
2011;12 - Barrios Unidos;26;Masculino;No Asegurado;3
2011;08 - Kennedy;22;Femenino;Contributivo;266
2011;18 - Rafael Uribe Uribe;37;Femenino;Subsidiado;15
2011;09 - Fontibón;40;Femenino;Contributivo;30
